X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,Y,A
0.0,3.3,65,0.72,36.0,740.526298,4,1.0,3,0.0,1,1
0.0,3.2,69,0.0,41.0,809.473663,3,1.0,4,0.0,1,1
-1.42,3.3,69,-1.52,35.0,724.736825,3,0.0,3,0.0,1,1
0.79,3.3,69,0.44,37.0,756.315771,4,0.0,5,0.0,1,1
0.43,3.2,69,0.17,39.0,777.894717,3,1.0,3,0.0,1,0
-0.41,2.9,55,-0.43,30.0,605.78946,4,0.0,3,0.0,1,1
0.21,2.4,59,-0.1,27.5,516.3157775000002,4,1.0,2,0.0,1,1
-1.26,3.4,69,-0.34,35.0,734.736825,4,1.0,2,0.0,1,1
0.0,3.0,69,0.0,39.0,757.894717,3,1.0,5,0.0,1,1
-0.3,3.5,67,-0.08,39.0,807.894717,4,1.0,4,0.0,1,1
-0.37,3.4,65,-0.28,41.0,829.473663,2,0.0,4,0.0,1,1
-0.97,3.2,69,-0.9,35.0,714.736825,3,1.0,2,0.0,1,1
-1.18,3.3,69,-0.62,37.0,756.315771,5,0.0,3,0.0,1,1
-0.73,3.4,59,-0.2,40.0,813.6841900000002,4,1.0,4,0.0,1,1
0.52,3.4,68,0.52,38.0,782.1052440000002,2,0.0,3,0.0,1,1
-0.89,3.2,64,-0.72,38.0,762.1052440000002,5,1.0,3,0.0,1,1
0.32,3.2,69,-0.2,40.0,793.6841900000002,4,1.0,4,0.0,1,1
-0.1,2.8,66,0.07,37.5,714.2105075000002,5,0.0,3,0.0,1,1
0.0,2.7,63,-1.93,38.0,712.1052440000002,4,1.0,4,0.0,0,0
-1.12,2.5,69,-0.85,35.0,644.736825,4,0.0,3,0.0,1,1
-0.92,2.6,65,-0.48,37.0,686.315771,3,1.0,2,0.0,1,1
0.59,3.2,68,0.74,40.0,793.6841900000002,4,1.0,5,0.0,1,1
0.86,3.5,59,0.52,39.0,807.894717,2,1.0,5,1.0,1,1
0.45,3.6,69,0.2,39.0,817.894717,3,0.0,3,0.0,1,1
1.33,4.0,70,1.77,43.0,921.052609,4,1.0,6,0.0,1,1
0.38,3.6,67,0.9,36.5,778.4210345,4,0.0,4,0.0,1,1
1.05,2.7,67,-0.12,34.0,648.9473519999998,0,0.0,3,0.0,1,1
2.34,3.8,67,1.85,36.0,790.526298,4,1.0,5,0.0,1,1
-1.14,3.9,68,-0.44,36.0,800.526298,3,0.0,4,0.0,1,1
0.5,3.4,69,0.66,38.0,782.1052440000002,3,0.0,3,0.0,1,1
0.77,3.2,68,0.96,36.0,730.526298,3,0.0,2,0.0,1,1
0.0,3.2,63,0.0,35.0,714.736825,4,1.0,6,0.0,1,1
1.58,3.4,66,1.72,40.0,813.6841900000002,5,1.0,4,0.0,1,1
0.0,3.5,68,0.0,38.0,792.1052440000002,4,1.0,6,0.0,1,1
-2.02,3.5,62,-0.8,41.0,839.4736630000001,3,0.0,4,1.0,0,1
0.0,2.9,46,0.0,36.0,700.526298,3,0.0,1,0.0,1,1
-0.75,2.5,61,-0.67,38.0,692.1052440000002,3,1.0,4,1.0,0,0
0.0,3.3,69,-0.8,42.0,835.263136,4,0.0,5,0.0,0,1
1.19,3.0,69,0.61,34.0,678.9473519999998,4,0.0,3,0.0,1,1
-0.1,3.0,67,0.04,31.0,631.578933,4,1.0,2,0.0,0,1
-0.15,3.1,68,-0.33,41.0,799.473663,4,1.0,4,0.0,0,1
0.73,3.8,69,0.6,36.0,790.526298,4,0.0,6,0.0,1,1
0.48,3.3,68,1.03,35.5,732.6315615,4,1.0,4,0.0,1,1
0.0,2.5,54,0.0,25.5,494.73683150000005,1,1.0,2,0.0,1,0
-2.63,3.2,68,1.11,41.0,809.473663,4,0.0,5,0.0,1,1
-1.44,3.3,69,-0.75,26.5,590.5263045,4,1.0,2,0.0,1,1
0.0,3.9,54,0.0,38.0,832.1052440000002,3,0.0,2,0.0,0,1
0.33,3.4,69,0.0,37.0,766.315771,4,0.0,4,0.0,1,1
-0.44,3.5,69,-0.44,39.0,807.894717,3,0.0,5,0.0,1,1
-0.2,3.7,56,0.4,40.5,851.5789265000002,3,1.0,5,0.0,1,1
0.88,3.6,66,1.2,44.0,896.842082,4,0.0,5,0.0,1,1
0.54,3.5,68,0.31,39.0,807.894717,3,0.0,5,0.0,1,1
1.52,3.2,50,1.6,38.0,762.1052440000002,4,0.0,3,1.0,1,1
-0.9,2.6,65,-0.52,39.0,717.894717,3,1.0,3,0.0,1,1
-0.08,3.0,69,0.51,33.0,663.157879,2,0.0,5,0.0,1,0
-0.06,2.7,66,-0.17,39.0,727.894717,4,1.0,3,0.0,1,1
1.24,3.6,66,1.68,34.5,746.8420884999998,4,1.0,5,0.0,1,1
-1.27,3.2,67,-1.22,14.5,391.0526285,3,0.0,2,0.0,0,0
1.7,3.3,67,1.83,34.0,708.9473519999998,5,1.0,4,0.0,1,1
-1.31,3.5,51,-0.39,39.0,807.894717,3,1.0,4,0.0,0,1
0.0,3.3,64,0.0,31.0,661.578933,3,0.0,4,1.0,0,0
0.41,2.8,54,0.34,33.0,643.157879,2,1.0,4,0.0,1,1
0.0,3.7,63,0.69,35.5,772.6315615,3,0.0,3,0.0,0,1
-1.06,3.1,68,-0.23,36.0,720.526298,5,1.0,3,0.0,1,1
-0.42,2.8,67,0.0,33.0,643.157879,5,1.0,3,0.0,1,1
-1.44,3.4,68,-0.42,40.0,813.6841900000002,2,0.0,3,0.0,0,1
0.0,3.2,53,0.0,37.0,746.315771,4,0.0,3,0.0,0,1
1.07,3.3,69,1.42,20.0,487.89473,3,1.0,1,0.0,1,0
-0.91,3.7,69,-1.06,42.0,875.2631359999998,4,1.0,4,0.0,1,1
0.75,2.4,56,0.57,48.0,839.9999740000002,4,1.0,3,1.0,1,1
1.9,4.0,67,1.96,39.5,865.7894535,3,0.0,4,0.0,1,1
1.74,4.0,68,1.65,40.0,873.6841900000002,3,1.0,4,0.0,1,1
-0.18,3.4,68,-0.65,36.0,750.526298,4,0.0,3,0.0,0,1
-0.06,3.5,68,0.34,34.0,728.9473519999998,4,0.0,4,0.0,1,1
1.15,3.7,69,1.55,34.0,748.9473519999998,3,1.0,3,0.0,1,1
-0.67,3.5,66,-1.33,46.0,918.421028,5,1.0,6,0.0,1,1
-1.73,3.2,69,-1.24,38.0,762.1052440000002,3,1.0,6,0.0,1,1
-0.42,3.8,68,-0.32,39.0,837.894717,4,1.0,3,0.0,1,1
-1.7,2.5,67,-0.34,25.0,486.842095,5,1.0,2,0.0,1,1
0.67,2.5,69,0.85,39.0,707.894717,3,1.0,4,0.0,1,1
-0.06,3.7,69,0.01,34.0,748.9473519999998,4,1.0,4,0.0,1,1
0.53,2.5,47,0.21,33.0,613.157879,3,0.0,2,0.0,1,1
0.0,3.7,46,-1.78,39.0,827.894717,1,0.0,2,0.0,0,1
0.95,3.0,69,0.17,35.0,694.736825,4,0.0,3,0.0,1,1
-0.79,2.6,68,0.14,38.0,702.1052440000002,4,1.0,4,0.0,1,1
-0.66,2.8,69,0.39,35.0,674.736825,3,0.0,3,0.0,1,1
-0.32,3.2,68,-0.14,30.0,635.78946,4,1.0,2,0.0,1,1
-0.77,3.4,66,0.02,32.0,687.3684059999998,2,1.0,3,0.0,1,0
1.66,3.6,62,1.62,44.0,896.842082,3,0.0,4,0.0,1,1
0.48,2.2,56,0.61,30.0,535.78946,4,1.0,1,0.0,1,1
-1.72,2.9,38,-1.82,25.0,526.842095,4,0.0,4,0.0,0,1
0.0,3.8,69,0.0,48.0,979.999974,0,1.0,6,0.0,1,1
-0.73,2.9,68,-0.15,36.5,708.4210345,3,0.0,4,0.0,1,1
0.07,3.5,69,0.0,45.0,902.631555,3,0.0,3,0.0,1,1
0.1,4.0,64,0.66,47.0,984.210501,3,1.0,5,0.0,1,1
0.26,2.7,67,0.18,33.5,641.0526155,3,1.0,3,0.0,1,1
-1.61,3.5,69,-1.1,41.0,839.4736630000001,4,0.0,5,0.0,1,0
-1.66,2.9,56,-1.58,32.0,637.3684059999998,3,1.0,3,1.0,1,0
-0.61,0.0,58,-0.41,25.0,0.0,0,0.0,3,0.0,1,0
0.34,4.0,62,0.35,32.0,747.3684059999998,4,1.0,3,0.0,1,1
-0.2,3.5,61,-0.58,32.0,697.3684059999998,3,1.0,2,0.0,1,1
0.97,3.8,69,0.92,37.0,806.315771,3,0.0,3,0.0,1,1
-1.29,3.2,69,-0.28,39.0,777.894717,4,0.0,3,0.0,1,1
0.55,3.3,67,0.11,35.0,724.736825,3,1.0,3,0.0,1,1
1.38,3.5,69,1.36,37.0,776.315771,4,0.0,4,0.0,1,1
-0.2,3.3,69,0.51,31.0,661.578933,4,1.0,3,0.0,1,1
0.0,3.4,69,0.0,40.0,813.6841900000002,4,1.0,4,0.0,0,1
-0.23,3.4,69,0.07,40.0,813.6841900000002,4,0.0,5,0.0,1,1
0.0,2.5,61,-1.45,33.0,613.157879,2,1.0,5,0.0,0,0
-0.09,3.6,69,-0.55,33.5,731.0526155,3,1.0,5,0.0,1,1
-1.09,3.8,66,-0.37,39.0,837.894717,2,1.0,4,0.0,1,1
-0.39,2.6,64,0.04,25.0,496.842095,5,0.0,4,0.0,1,0
-1.74,3.1,68,-1.61,35.3,709.4736669,3,1.0,3,0.0,1,1
1.58,3.3,66,1.47,46.0,898.421028,5,0.0,5,0.0,0,1
-0.95,3.0,69,-0.8,36.0,710.526298,4,1.0,3,0.0,1,1
-0.28,3.6,69,0.28,34.0,738.9473519999998,4,0.0,5,0.0,1,1
-0.5,3.1,68,-0.46,22.7,510.52630710000005,4,1.0,0,1.0,1,1
0.78,2.9,69,1.03,40.0,763.6841900000002,4,1.0,4,0.0,1,0
-0.58,2.8,67,-0.76,38.5,729.9999805,4,0.0,3,0.0,1,1
0.85,3.0,68,0.26,41.0,789.473663,2,0.0,5,0.0,1,0
-0.81,2.9,61,-1.36,46.0,858.421028,4,1.0,3,0.0,1,1
-0.27,3.2,69,-0.11,44.0,856.842082,2,1.0,3,0.0,1,1
-0.2,3.6,61,-0.25,41.0,849.4736630000001,3,1.0,5,0.0,1,1
-1.88,3.0,65,-2.16,42.0,805.263136,3,1.0,4,0.0,0,0
0.78,3.5,69,0.69,42.0,855.2631359999998,4,0.0,5,0.0,1,1
0.7,3.0,68,0.73,35.0,694.736825,4,0.0,3,0.0,1,1
0.38,3.5,67,0.94,29.0,649.999987,3,1.0,3,0.0,1,1
0.0,0.0,60,-1.96,22.3,0.0,2,1.0,3,0.0,0,0
-0.05,3.5,69,0.05,34.0,728.9473519999998,3,1.0,3,0.0,1,1
1.19,3.4,67,1.73,42.0,845.2631359999998,4,1.0,4,0.0,1,1
0.21,2.2,62,-0.22,37.0,646.315771,4,1.0,3,0.0,1,1
1.57,3.5,68,1.49,40.0,823.6841900000002,3,1.0,3,0.0,1,1
-1.44,3.5,69,-1.64,41.0,839.4736630000001,5,0.0,4,0.0,1,1
0.0,2.7,67,0.0,34.0,648.9473519999998,3,1.0,2,0.0,0,1
-0.7,3.1,68,-0.28,45.0,862.631555,4,1.0,5,0.0,0,1
0.14,2.8,68,-0.1,39.0,737.894717,4,1.0,5,0.0,1,1
0.53,2.9,69,0.4,35.0,684.736825,4,1.0,4,0.0,1,1
-0.85,3.7,69,-0.39,46.0,938.421028,2,1.0,5,0.0,1,1
-0.43,3.7,69,-0.44,41.0,859.4736630000001,3,1.0,4,0.0,1,1
0.38,3.9,68,0.47,43.0,911.052609,3,1.0,4,0.0,1,1
0.1,3.7,68,-0.25,43.0,891.052609,5,0.0,5,0.0,1,1
-0.36,2.5,65,0.1,32.5,605.2631425,4,1.0,3,0.0,1,1
-0.4,3.0,68,-0.48,40.5,781.5789265,0,0.0,4,0.0,1,0
2.43,3.7,69,2.53,37.0,796.315771,4,0.0,2,0.0,1,1
0.0,3.5,43,0.0,29.0,649.999987,4,0.0,2,0.0,0,1
0.48,3.1,68,-0.07,34.0,688.9473519999998,2,0.0,3,0.0,1,1
0.48,3.9,70,0.26,42.0,895.2631359999998,4,0.0,4,0.0,0,1
-2.77,3.4,64,-2.29,33.0,703.157879,4,1.0,3,0.0,1,1
-0.23,2.8,69,0.7,40.0,753.6841900000002,5,1.0,4,0.0,1,1
-1.11,3.7,70,-0.91,37.0,796.315771,3,0.0,3,1.0,1,1
0.0,2.8,65,0.0,38.0,722.1052440000002,1,1.0,4,0.0,1,1
-1.52,3.4,67,-0.97,29.0,639.999987,4,1.0,2,0.0,0,1
0.15,2.5,69,0.24,39.0,707.894717,3,1.0,2,0.0,1,1
1.48,3.8,69,1.14,43.0,901.052609,3,0.0,6,0.0,1,1
1.97,3.9,67,0.0,36.0,800.526298,2,1.0,2,0.0,0,1
1.13,3.7,68,0.81,36.0,780.526298,3,0.0,3,0.0,0,1
-1.05,3.2,69,-1.66,45.0,872.631555,5,1.0,6,0.0,1,1
0.2,2.7,59,0.35,23.0,475.263149,0,1.0,0,1.0,1,1
0.0,3.2,68,1.16,41.0,809.473663,3,1.0,1,0.0,0,1
-1.09,3.4,69,-0.37,34.0,718.9473519999998,2,0.0,3,0.0,0,1
-1.99,2.6,69,-1.18,29.0,559.999987,3,1.0,1,0.0,0,0
-0.73,2.6,51,-0.51,42.0,765.263136,4,1.0,4,0.0,1,1
-0.55,2.7,68,-0.17,32.5,625.2631425,3,0.0,2,0.0,1,1
-0.45,3.1,67,0.01,43.0,831.052609,4,0.0,4,0.0,1,1
-0.52,2.5,69,-1.05,32.0,597.3684059999998,3,0.0,3,0.0,0,0
-0.03,2.6,66,0.35,45.0,812.6315549999998,3,1.0,4,0.0,1,1
-1.59,2.8,69,-1.48,28.0,564.210514,3,0.0,3,0.0,1,0
1.14,3.4,69,1.49,36.0,750.526298,4,0.0,3,0.0,1,1
0.03,3.8,69,0.05,42.0,885.2631359999998,3,0.0,6,0.0,1,1
0.0,2.6,67,-0.72,31.0,591.578933,4,1.0,3,0.0,0,1
0.0,4.0,69,2.17,43.0,921.052609,4,1.0,6,0.0,1,1
0.0,3.3,67,0.0,41.0,819.473663,3,0.0,6,0.0,1,1
-0.17,3.6,68,-0.91,40.0,833.6841900000002,5,0.0,5,0.0,0,1
0.87,1.7,58,0.82,37.0,596.315771,3,1.0,3,0.0,1,1
0.13,3.0,68,0.39,26.5,560.5263045,4,0.0,3,0.0,0,1
-1.31,3.3,52,-1.5,33.5,701.0526155,3,0.0,4,0.0,1,1
0.16,3.7,69,0.27,41.0,859.4736630000001,4,1.0,5,0.0,1,0
0.0,3.3,69,-1.65,35.0,724.736825,3,0.0,5,0.0,0,0
1.23,2.9,61,1.1,38.0,732.1052440000002,2,1.0,2,0.0,1,1
-0.14,3.3,58,0.23,46.0,898.421028,0,0.0,3,0.0,0,1
0.84,3.3,63,1.27,39.0,787.894717,3,1.0,3,0.0,1,1
-1.3,2.5,66,-0.63,37.0,676.315771,4,1.0,3,0.0,1,1
0.0,3.6,68,-1.15,29.0,659.999987,3,0.0,2,0.0,0,1
-0.99,2.7,64,-1.27,36.0,680.526298,4,1.0,3,0.0,1,1
1.4,3.5,68,1.37,44.0,886.842082,4,1.0,6,0.0,1,1
0.97,3.3,63,1.08,43.0,851.052609,4,0.0,3,0.0,1,1
-0.33,2.9,66,-0.46,34.0,668.9473519999998,2,1.0,2,0.0,1,1
0.0,2.6,65,-1.98,38.0,702.1052440000002,5,1.0,4,0.0,0,0
0.0,2.9,62,-1.4,19.0,432.10525700000005,5,0.0,1,0.0,0,0
-0.6,3.3,69,-0.07,37.0,756.315771,5,1.0,4,0.0,1,1
0.56,2.9,64,0.32,38.0,732.1052440000002,3,0.0,3,0.0,1,1
-0.08,3.6,69,1.1,43.0,881.052609,3,1.0,3,0.0,1,0
-0.85,3.0,65,0.0,29.0,599.999987,3,0.0,4,1.0,1,0
-0.06,3.2,64,-0.08,37.0,746.315771,3,1.0,5,1.0,1,1
-0.46,3.2,56,0.19,35.0,714.736825,4,0.0,3,1.0,1,1
0.0,3.2,65,-0.7,44.0,856.842082,1,0.0,6,0.0,1,0
0.83,3.2,68,0.58,37.0,746.315771,3,1.0,3,0.0,1,1
-0.26,3.0,67,-0.09,0.0,0.0,3,0.0,3,0.0,1,1
0.0,4.0,67,0.0,34.0,778.9473519999998,2,0.0,4,0.0,1,1
1.63,3.1,64,1.15,34.0,688.9473519999998,4,1.0,5,0.0,1,1
0.27,3.2,68,-0.69,35.0,714.736825,3,1.0,3,0.0,0,1
0.95,3.5,70,0.72,45.0,902.631555,0,1.0,4,0.0,1,0
-0.36,3.5,69,0.22,36.0,760.526298,4,1.0,4,0.0,1,1
0.0,3.0,47,-1.42,27.0,568.4210410000002,3,1.0,4,1.0,0,0
-0.59,4.0,69,-0.29,42.0,905.263136,3,1.0,4,0.0,1,1
0.42,3.6,69,0.23,36.0,770.526298,3,0.0,4,0.0,1,1
-0.66,2.7,66,-0.66,39.0,727.894717,4,1.0,3,0.0,1,1
-1.48,2.7,64,0.16,26.5,530.5263045,3,1.0,3,1.0,1,1
1.39,3.6,69,1.8,38.0,802.1052440000002,4,0.0,4,0.0,1,1
0.3,3.7,59,0.62,33.0,733.157879,3,0.0,4,0.0,1,1
-1.12,3.4,68,-1.27,36.0,750.526298,3,0.0,4,0.0,1,1
0.03,2.6,67,0.14,34.5,646.8420884999998,3,0.0,4,0.0,1,0
-1.76,3.3,64,-1.81,41.0,819.473663,3,0.0,4,0.0,1,1
0.11,3.1,59,-0.48,35.5,712.6315615,3,0.0,5,1.0,1,1
0.17,3.2,69,0.2,36.0,730.526298,2,1.0,3,0.0,1,1
-0.49,3.6,68,-0.19,42.0,865.2631359999998,4,1.0,4,0.0,1,1
0.0,3.5,64,0.0,37.0,776.315771,3,0.0,3,0.0,0,1
0.0,0.0,66,0.0,37.0,0.0,3,1.0,3,0.0,0,1
-1.46,3.1,69,-1.44,31.0,641.578933,3,0.0,4,1.0,0,0
0.18,2.9,68,0.04,36.5,708.4210345,3,1.0,6,0.0,1,1
-0.76,3.4,69,0.25,26.5,600.5263045,3,0.0,3,0.0,1,1
0.98,3.6,68,1.09,40.0,833.6841900000002,4,1.0,5,0.0,1,1
0.84,3.6,66,0.73,41.0,849.4736630000001,5,1.0,5,0.0,1,1
1.81,3.5,66,1.35,31.0,681.578933,3,1.0,3,0.0,1,1
1.15,3.3,63,0.51,42.0,835.263136,4,1.0,3,0.0,1,1
0.0,3.4,61,0.0,41.0,829.473663,3,0.0,5,0.0,1,1
-0.28,3.6,67,-0.25,42.0,865.2631359999998,3,0.0,6,0.0,1,1
0.93,3.8,68,0.57,30.5,703.6841965,4,1.0,4,0.0,1,1
0.0,3.5,68,-0.47,37.0,776.315771,3,1.0,3,0.0,0,1
-0.61,3.5,67,-0.84,32.5,705.2631425,2,0.0,5,0.0,1,0
-1.05,2.9,68,-1.2,39.0,747.894717,3,0.0,6,0.0,1,0
0.8,3.4,69,1.25,37.0,766.315771,4,0.0,4,0.0,1,1
0.0,3.3,68,0.59,38.0,772.1052440000002,3,0.0,4,0.0,0,1
-1.07,3.6,69,-1.61,31.0,691.578933,3,0.0,4,1.0,0,1
-1.23,1.9,68,-0.96,37.0,616.315771,4,1.0,1,0.0,0,0
0.76,3.6,68,1.59,45.0,912.631555,5,1.0,5,0.0,1,1
-1.18,2.9,68,-0.82,32.0,637.3684059999998,4,1.0,4,0.0,1,1
0.01,2.8,65,0.21,38.0,722.1052440000002,4,1.0,3,0.0,1,1
0.42,3.0,60,1.53,38.0,742.1052440000002,4,1.0,4,0.0,1,1
0.0,1.9,58,0.0,24.0,411.052622,2,1.0,1,0.0,0,0
1.22,3.3,67,0.56,37.0,756.315771,4,1.0,3,0.0,1,1
0.0,3.4,64,1.11,46.0,908.421028,3,1.0,6,0.0,1,1
0.15,3.2,63,0.3,31.0,651.578933,3,1.0,4,0.0,1,1
0.0,3.9,66,0.0,41.0,879.4736630000001,4,1.0,6,0.0,0,1
-0.52,3.2,69,-1.08,37.0,746.315771,3,1.0,3,0.0,1,1
0.25,3.6,67,0.23,41.0,849.4736630000001,0,0.0,3,0.0,1,0
-0.4,3.4,69,-0.66,38.0,782.1052440000002,5,0.0,4,0.0,1,1
-1.35,2.2,52,-0.67,21.0,393.684203,3,1.0,3,1.0,1,0
0.07,3.7,69,0.44,35.0,764.736825,3,0.0,3,0.0,1,1
0.41,3.0,69,0.05,40.0,773.6841900000002,0,1.0,5,0.0,1,1
0.0,3.1,67,-1.68,38.0,752.1052440000002,4,1.0,4,0.0,0,1
1.83,3.4,68,0.73,43.0,861.052609,4,0.0,3,1.0,1,1
0.14,3.5,70,-0.28,40.0,823.6841900000002,3,1.0,5,0.0,1,1
-1.26,2.6,65,-0.62,33.5,631.0526155,2,0.0,3,0.0,0,0
1.39,3.6,69,1.63,42.0,865.2631359999998,3,0.0,6,0.0,1,1
-2.06,3.1,68,-2.06,26.0,562.631568,4,1.0,4,0.0,0,0
0.24,3.7,69,-0.05,42.0,875.2631359999998,3,0.0,6,0.0,1,1
0.0,3.7,65,-0.93,33.0,733.157879,4,0.0,3,0.0,0,1
0.0,3.6,67,0.78,46.0,928.421028,4,0.0,6,0.0,1,1
0.0,2.9,68,0.2,37.0,716.315771,4,1.0,1,0.0,0,0
-0.14,3.0,58,0.37,41.0,789.473663,2,1.0,3,0.0,1,0
-0.29,3.4,68,0.46,47.0,924.210501,4,1.0,5,0.0,1,1
-0.28,2.9,68,0.14,34.0,668.9473519999998,3,1.0,3,0.0,1,1
0.94,3.1,63,0.2,37.0,736.315771,3,1.0,3,0.0,0,1
-0.23,2.5,67,-0.25,40.0,723.6841900000002,4,0.0,3,0.0,1,1
-0.51,3.3,68,-0.49,41.0,819.473663,4,1.0,5,0.0,1,0
-0.08,3.1,65,-0.24,33.0,673.157879,2,1.0,5,0.0,1,0
-0.55,2.8,54,-0.58,29.7,591.0526181,4,0.0,3,0.0,1,1
1.81,3.4,69,1.61,30.0,655.78946,2,0.0,3,0.0,1,1
1.32,2.6,67,0.88,36.0,670.526298,3,1.0,3,0.0,1,1
0.0,3.9,53,0.0,33.0,753.157879,3,0.0,1,0.0,0,1
0.12,3.1,69,-0.05,26.0,562.631568,4,1.0,2,0.0,1,1
-0.44,3.4,69,0.4,42.0,845.2631359999998,5,1.0,5,0.0,1,1
0.0,3.0,67,0.31,35.0,694.736825,4,1.0,2,0.0,1,1
1.97,3.7,61,1.28,38.0,812.1052440000002,4,0.0,3,1.0,1,1
-1.54,2.7,68,-1.07,30.0,585.78946,4,1.0,4,0.0,0,0
-0.68,3.6,61,-0.89,28.0,644.210514,3,0.0,5,1.0,0,0
1.93,3.6,69,1.68,34.0,738.9473519999998,3,1.0,4,0.0,1,1
-0.87,3.0,49,0.0,28.0,584.210514,5,1.0,3,0.0,0,0
1.73,3.9,52,1.58,38.0,832.1052440000002,2,1.0,4,0.0,1,1
0.98,3.0,67,1.7,46.0,868.421028,4,1.0,4,0.0,1,1
0.22,3.5,69,0.34,36.0,760.526298,4,0.0,3,0.0,1,1
0.49,3.0,65,0.23,43.0,821.052609,2,1.0,4,0.0,1,1
0.65,3.5,51,-0.17,41.0,839.4736630000001,3,1.0,4,0.0,1,1
-0.15,2.3,64,-0.12,28.0,514.210514,2,0.0,1,0.0,1,0
0.53,3.1,65,1.02,34.0,688.9473519999998,3,1.0,3,0.0,1,1
-0.31,3.6,68,-0.34,41.0,849.4736630000001,4,0.0,4,0.0,1,1
0.0,2.9,69,0.0,36.0,700.526298,4,1.0,4,0.0,0,1
0.0,3.7,63,-0.64,38.0,812.1052440000002,3,0.0,2,1.0,1,1
0.0,2.1,60,0.0,39.0,667.894717,2,1.0,3,1.0,1,1
-2.03,2.8,68,-1.15,28.0,564.210514,3,1.0,4,0.0,0,0
-0.6,3.1,69,-0.07,37.0,736.315771,4,0.0,4,0.0,1,1
-0.21,2.7,66,-0.58,31.0,601.578933,2,1.0,4,1.0,1,0
0.5,3.1,66,-0.84,36.0,720.526298,4,1.0,3,1.0,1,1
0.0,3.2,63,0.0,40.0,793.6841900000002,4,0.0,6,0.0,1,1
0.97,3.2,68,1.62,37.5,754.2105075000002,2,1.0,5,0.0,1,1
0.23,3.4,69,0.71,37.0,766.315771,4,0.0,3,0.0,1,1
-0.04,3.0,69,0.77,29.0,599.999987,4,1.0,2,0.0,1,1
0.0,3.1,69,0.0,37.0,736.315771,3,1.0,4,0.0,0,1
1.03,3.4,69,1.02,35.0,734.736825,3,1.0,3,0.0,1,1
1.02,3.0,61,0.92,40.0,773.6841900000002,4,0.0,4,0.0,0,1
0.48,2.8,67,1.45,38.0,722.1052440000002,4,1.0,3,0.0,1,1
-1.49,3.0,68,-0.93,31.0,631.578933,3,0.0,2,0.0,1,0
-1.33,3.2,63,-1.08,44.0,856.842082,5,1.0,6,0.0,1,1
1.38,3.1,56,1.47,38.0,752.1052440000002,4,1.0,4,0.0,1,1
0.94,3.4,63,0.91,37.0,766.315771,3,1.0,3,0.0,0,1
-0.22,3.4,59,0.0,34.0,718.9473519999998,4,1.0,4,1.0,1,1
-0.03,2.9,63,0.17,35.0,684.736825,3,1.0,5,0.0,1,1
-0.54,2.8,64,-1.03,36.0,690.526298,3,1.0,3,0.0,1,0
0.66,3.8,57,0.3,45.0,932.631555,4,1.0,4,0.0,1,0
0.87,3.5,69,0.54,33.0,713.157879,4,0.0,3,0.0,1,1
-0.29,3.3,64,-0.81,36.0,740.526298,5,0.0,4,0.0,1,1
-1.24,2.6,66,-1.02,42.0,765.263136,3,0.0,1,0.0,0,0
1.17,3.0,68,1.17,37.0,726.315771,3,0.0,3,0.0,1,1
1.72,3.8,68,1.88,46.0,948.421028,3,1.0,6,0.0,0,1
0.37,3.9,69,0.44,40.0,863.6841900000002,3,1.0,5,0.0,1,1
1.0,3.4,69,0.64,37.0,766.315771,4,0.0,4,0.0,1,1
0.0,2.1,45,0.0,15.0,288.947365,2,0.0,3,1.0,0,0
-1.3,2.8,66,-1.52,35.5,682.6315615,3,1.0,3,0.0,1,1
0.46,2.6,63,0.32,47.0,844.210501,4,1.0,4,0.0,1,1
0.0,4.0,70,0.0,48.0,999.999974,4,1.0,6,0.0,1,1
0.33,3.2,69,-0.15,39.0,777.894717,3,1.0,3,0.0,1,1
0.51,3.7,69,0.8,39.0,827.894717,4,0.0,5,0.0,1,1
-0.34,3.1,68,-0.81,35.0,704.736825,4,1.0,5,0.0,1,1
0.0,3.2,51,-2.15,36.0,730.526298,3,1.0,3,0.0,0,1
-0.06,3.3,62,-0.82,37.0,756.315771,3,1.0,3,0.0,1,1
-0.46,3.6,69,-0.4,41.0,849.4736630000001,4,0.0,4,0.0,1,1
0.0,3.4,67,0.09,37.0,766.315771,4,1.0,4,0.0,0,0
-1.2,3.1,69,-0.8,33.0,673.157879,5,1.0,5,0.0,1,1
-1.78,3.0,65,-1.41,35.0,694.736825,4,1.0,3,0.0,0,1
0.0,3.7,44,1.21,34.0,748.9473519999998,3,0.0,2,1.0,0,1
-0.34,3.5,68,-0.07,32.0,697.3684059999998,3,0.0,3,0.0,1,1
-0.26,3.3,69,-0.21,39.0,787.894717,3,1.0,3,0.0,1,0
-0.6,3.0,65,-0.21,41.0,789.473663,4,0.0,4,0.0,0,1
-1.06,3.1,63,-0.49,41.0,799.473663,4,1.0,5,0.0,1,1
0.0,2.4,65,-0.31,42.0,745.263136,4,1.0,1,0.0,0,0
0.38,2.2,56,-0.04,26.0,472.631568,2,0.0,1,0.0,1,0
0.54,3.2,66,1.13,40.5,801.5789265,4,1.0,3,0.0,1,1
0.68,3.3,66,1.34,45.0,882.631555,4,0.0,3,0.0,1,1
0.98,3.5,67,0.49,44.0,886.842082,4,1.0,5,0.0,1,1
-2.08,3.6,60,-1.29,30.5,683.6841965,3,1.0,6,0.0,1,0
