age,sex,hours-per-week,Income Binary,race,Education Years
19.0,1,40.0,0,0.0,5
37.0,0,15.0,1,1.0,8
22.0,0,40.0,0,1.0,5
64.0,1,40.0,0,1.0,5
38.0,1,40.0,0,1.0,4
56.0,1,40.0,0,0.0,0
47.0,0,15.0,0,1.0,0
35.0,0,40.0,0,0.0,4
23.0,0,40.0,0,1.0,4
32.0,0,50.0,0,0.0,6
49.0,0,35.0,1,0.0,8
19.0,0,40.0,0,1.0,5
27.0,1,40.0,1,1.0,4
19.0,0,32.0,0,1.0,5
20.0,0,20.0,0,1.0,5
42.0,1,40.0,0,1.0,8
35.0,1,40.0,0,1.0,8
62.0,0,40.0,0,1.0,4
46.0,1,40.0,0,1.0,4
32.0,1,35.0,1,1.0,5
35.0,1,40.0,0,1.0,6
55.0,1,8.0,0,1.0,4
29.0,1,45.0,0,1.0,5
24.0,1,55.0,0,1.0,4
19.0,0,30.0,0,1.0,4
50.0,1,50.0,0,1.0,4
38.0,0,40.0,0,1.0,5
24.0,1,40.0,0,0.0,4
62.0,1,40.0,1,1.0,0
33.0,0,70.0,1,0.0,8
79.0,1,15.0,0,1.0,0
33.0,1,40.0,0,0.0,8
36.0,1,70.0,0,1.0,1
46.0,1,40.0,1,1.0,8
17.0,1,6.0,0,1.0,2
22.0,1,40.0,0,1.0,4
39.0,0,45.0,0,1.0,4
27.0,0,55.0,0,0.0,8
57.0,1,40.0,0,1.0,4
26.0,1,32.0,0,1.0,5
28.0,0,35.0,0,1.0,8
46.0,1,50.0,1,1.0,8
32.0,1,50.0,1,1.0,4
63.0,1,40.0,1,1.0,5
21.0,0,30.0,0,0.0,2
44.0,1,40.0,0,1.0,4
40.0,1,45.0,1,1.0,8
32.0,1,40.0,0,1.0,4
39.0,1,50.0,1,1.0,8
31.0,1,40.0,0,1.0,5
23.0,1,40.0,0,1.0,4
55.0,1,40.0,0,1.0,4
31.0,1,40.0,1,1.0,8
52.0,1,40.0,1,1.0,5
30.0,1,40.0,0,1.0,4
28.0,0,40.0,1,1.0,5
28.0,0,36.0,1,1.0,4
52.0,1,40.0,1,1.0,8
32.0,1,20.0,0,1.0,4
35.0,0,35.0,0,1.0,4
26.0,1,40.0,0,1.0,5
17.0,0,16.0,0,1.0,2
40.0,0,40.0,0,0.0,5
75.0,0,20.0,0,1.0,6
23.0,1,40.0,0,1.0,5
32.0,1,40.0,0,1.0,8
27.0,1,45.0,0,1.0,5
25.0,0,30.0,0,1.0,6
18.0,1,40.0,0,1.0,4
66.0,0,20.0,0,1.0,0
47.0,0,40.0,0,1.0,4
57.0,1,20.0,0,1.0,7
30.0,0,20.0,0,1.0,8
26.0,1,40.0,0,1.0,5
33.0,1,60.0,1,1.0,8
39.0,1,38.0,1,1.0,6
33.0,0,40.0,1,1.0,6
58.0,1,40.0,0,1.0,4
22.0,0,30.0,0,0.0,4
49.0,1,50.0,1,1.0,8
20.0,0,20.0,0,1.0,5
24.0,0,35.0,0,1.0,8
33.0,1,40.0,1,0.0,6
59.0,1,40.0,0,1.0,1
46.0,1,40.0,0,0.0,4
43.0,1,40.0,0,0.0,4
25.0,1,40.0,0,1.0,8
17.0,0,20.0,0,1.0,2
46.0,0,40.0,0,1.0,0
20.0,0,20.0,0,1.0,5
37.0,1,40.0,0,0.0,4
56.0,1,50.0,1,1.0,4
19.0,1,40.0,0,0.0,5
30.0,1,50.0,0,0.0,8
32.0,1,40.0,1,0.0,5
34.0,1,45.0,0,1.0,5
27.0,1,50.0,0,1.0,4
23.0,1,40.0,0,1.0,1
33.0,1,40.0,0,1.0,1
34.0,0,40.0,0,0.0,8
71.0,1,34.0,1,1.0,8
56.0,0,35.0,0,1.0,5
61.0,0,20.0,0,1.0,1
40.0,0,36.0,1,0.0,8
35.0,1,40.0,0,1.0,5
21.0,1,40.0,0,1.0,4
54.0,1,40.0,0,1.0,4
24.0,0,3.0,0,1.0,7
35.0,1,45.0,0,1.0,8
37.0,1,50.0,0,1.0,8
20.0,0,30.0,0,1.0,5
59.0,1,45.0,1,1.0,5
50.0,1,50.0,1,1.0,4
28.0,1,40.0,0,1.0,8
37.0,1,40.0,0,1.0,0
51.0,0,60.0,1,1.0,8
46.0,0,15.0,0,0.0,4
23.0,0,24.0,0,1.0,4
57.0,1,50.0,0,1.0,0
60.0,0,72.0,0,1.0,4
51.0,1,60.0,1,1.0,8
50.0,1,40.0,0,1.0,5
45.0,0,40.0,0,0.0,5
41.0,1,43.0,0,1.0,4
56.0,1,54.0,1,1.0,5
18.0,0,17.0,0,1.0,4
51.0,1,60.0,0,1.0,4
32.0,0,35.0,0,1.0,8
48.0,1,55.0,1,1.0,7
51.0,1,40.0,0,1.0,4
50.0,1,40.0,1,1.0,4
32.0,1,40.0,0,1.0,6
53.0,1,45.0,1,1.0,8
37.0,1,40.0,0,1.0,4
62.0,1,40.0,1,1.0,8
51.0,1,40.0,1,1.0,4
18.0,0,30.0,0,1.0,1
70.0,0,8.0,0,0.0,4
54.0,0,50.0,1,1.0,8
67.0,0,41.0,0,1.0,5
34.0,0,60.0,1,0.0,7
26.0,1,40.0,0,1.0,2
52.0,0,72.0,0,1.0,5
24.0,0,40.0,0,1.0,4
51.0,1,40.0,0,1.0,1
27.0,0,40.0,0,1.0,4
23.0,1,40.0,0,1.0,4
38.0,1,40.0,0,1.0,5
25.0,1,30.0,0,1.0,4
81.0,1,25.0,0,1.0,0
35.0,1,4.0,0,0.0,2
40.0,1,60.0,1,1.0,8
33.0,1,40.0,0,0.0,4
33.0,1,90.0,1,1.0,8
45.0,1,48.0,1,1.0,8
22.0,1,55.0,0,1.0,4
38.0,1,40.0,0,0.0,4
46.0,1,50.0,1,1.0,8
17.0,1,30.0,0,1.0,2
18.0,0,3.0,0,1.0,4
42.0,1,50.0,1,1.0,4
41.0,0,40.0,1,1.0,8
58.0,1,40.0,0,0.0,0
43.0,1,45.0,0,1.0,5
42.0,1,80.0,0,1.0,6
19.0,1,32.0,0,0.0,5
45.0,1,50.0,1,1.0,8
41.0,1,20.0,0,1.0,8
38.0,1,35.0,0,1.0,2
58.0,1,50.0,0,1.0,4
37.0,0,40.0,1,0.0,5
34.0,1,40.0,0,1.0,4
23.0,1,40.0,0,1.0,5
47.0,1,85.0,1,1.0,4
37.0,0,35.0,0,1.0,4
47.0,1,50.0,0,0.0,4
31.0,0,45.0,1,1.0,8
57.0,1,45.0,1,0.0,8
44.0,1,50.0,1,1.0,8
64.0,1,40.0,0,0.0,2
31.0,1,40.0,1,1.0,8
40.0,1,35.0,1,0.0,8
34.0,1,40.0,1,1.0,8
28.0,0,40.0,0,1.0,4
72.0,1,35.0,0,1.0,0
21.0,0,47.0,0,1.0,4
52.0,1,50.0,1,1.0,8
44.0,0,35.0,0,1.0,5
57.0,1,75.0,1,0.0,5
35.0,1,35.0,0,1.0,4
21.0,1,40.0,0,1.0,2
38.0,1,40.0,0,0.0,5
28.0,0,40.0,0,1.0,8
59.0,0,45.0,1,1.0,8
54.0,1,40.0,0,1.0,1
25.0,1,38.0,0,1.0,5
29.0,1,40.0,0,1.0,1
18.0,0,40.0,0,1.0,4
31.0,1,40.0,0,0.0,4
17.0,1,16.0,0,1.0,2
47.0,1,45.0,1,1.0,5
42.0,1,40.0,1,1.0,4
21.0,0,20.0,0,1.0,5
32.0,0,40.0,0,1.0,5
51.0,1,40.0,1,1.0,3
24.0,1,40.0,0,1.0,6
60.0,1,40.0,0,1.0,8
29.0,0,40.0,0,0.0,4
24.0,1,30.0,0,1.0,7
43.0,1,50.0,1,1.0,8
64.0,1,50.0,1,1.0,5
53.0,1,40.0,0,1.0,5
64.0,0,40.0,0,1.0,5
41.0,1,40.0,0,1.0,7
30.0,1,40.0,0,1.0,8
25.0,0,25.0,0,1.0,4
27.0,1,50.0,0,1.0,4
30.0,0,20.0,0,0.0,3
39.0,1,40.0,0,1.0,4
28.0,0,40.0,0,1.0,4
33.0,1,50.0,0,1.0,8
41.0,1,40.0,0,1.0,5
24.0,0,40.0,0,0.0,8
32.0,0,40.0,0,0.0,5
69.0,1,20.0,0,1.0,6
36.0,1,38.0,1,1.0,8
57.0,1,20.0,0,1.0,6
58.0,1,40.0,0,1.0,4
26.0,1,40.0,0,1.0,7
17.0,0,12.0,0,1.0,2
36.0,1,40.0,0,1.0,2
44.0,1,40.0,1,0.0,4
39.0,1,45.0,0,1.0,7
41.0,1,40.0,0,1.0,5
24.0,0,20.0,0,1.0,2
54.0,1,40.0,0,1.0,4
26.0,1,30.0,0,1.0,8
39.0,0,38.0,0,1.0,5
27.0,1,40.0,1,1.0,4
25.0,1,40.0,0,1.0,1
32.0,1,40.0,0,1.0,5
30.0,0,40.0,0,1.0,4
50.0,1,40.0,1,1.0,8
66.0,1,7.0,0,1.0,7
25.0,1,40.0,1,1.0,4
48.0,0,16.0,0,1.0,4
23.0,1,7.0,0,1.0,8
70.0,1,35.0,1,1.0,8
20.0,1,40.0,0,1.0,5
18.0,1,16.0,0,0.0,2
29.0,1,34.0,0,1.0,4
33.0,1,40.0,0,1.0,2
27.0,1,40.0,0,1.0,3
44.0,1,50.0,0,1.0,4
32.0,0,40.0,0,1.0,0
49.0,1,45.0,1,1.0,7
66.0,1,20.0,0,1.0,8
35.0,0,40.0,0,1.0,4
24.0,1,33.0,0,1.0,5
31.0,1,40.0,0,1.0,2
75.0,0,50.0,1,1.0,6
66.0,0,84.0,1,1.0,2
19.0,1,40.0,0,1.0,5
46.0,1,40.0,0,1.0,5
31.0,0,40.0,0,1.0,5
46.0,1,68.0,1,1.0,4
29.0,0,40.0,0,1.0,4
63.0,1,45.0,0,1.0,5
46.0,1,40.0,0,1.0,1
52.0,1,50.0,0,1.0,4
44.0,1,50.0,0,1.0,7
66.0,1,12.0,0,1.0,0
51.0,1,40.0,0,0.0,1
38.0,1,70.0,0,1.0,8
26.0,0,40.0,0,1.0,8
35.0,1,42.0,0,1.0,8
48.0,0,50.0,0,1.0,5
42.0,0,32.0,0,1.0,5
50.0,1,40.0,0,1.0,1
26.0,0,35.0,0,1.0,8
42.0,1,40.0,1,1.0,8
63.0,1,45.0,1,1.0,8
18.0,0,20.0,0,0.0,2
56.0,1,48.0,1,1.0,4
33.0,1,45.0,0,1.0,5
41.0,1,40.0,0,1.0,4
42.0,1,45.0,0,0.0,4
37.0,1,45.0,0,1.0,4
42.0,1,48.0,1,1.0,8
18.0,1,40.0,0,1.0,5
62.0,1,40.0,0,0.0,0
29.0,0,40.0,0,1.0,6
20.0,1,40.0,0,1.0,2
36.0,1,40.0,1,0.0,8
67.0,1,70.0,0,1.0,4
50.0,1,50.0,1,1.0,5
40.0,1,35.0,0,1.0,4
18.0,1,15.0,0,1.0,2
55.0,1,20.0,0,1.0,4
48.0,1,40.0,1,1.0,6
80.0,1,20.0,0,0.0,0
25.0,0,45.0,0,1.0,5
24.0,1,45.0,0,1.0,4
46.0,1,40.0,0,1.0,0
22.0,0,45.0,0,1.0,4
35.0,1,60.0,0,1.0,5
62.0,1,30.0,0,1.0,8
40.0,0,40.0,0,1.0,4
27.0,1,40.0,1,1.0,6
40.0,0,40.0,0,0.0,8
49.0,0,7.0,1,1.0,8
52.0,1,40.0,0,1.0,0
21.0,0,40.0,0,0.0,6
41.0,1,60.0,1,1.0,5
35.0,0,48.0,0,1.0,4
22.0,0,20.0,0,1.0,5
71.0,1,4.0,0,1.0,5
73.0,1,40.0,0,1.0,8
33.0,0,40.0,0,1.0,8
38.0,1,50.0,1,1.0,8
19.0,0,20.0,0,1.0,5
29.0,1,45.0,0,1.0,5
26.0,1,40.0,1,1.0,8
56.0,0,40.0,0,1.0,4
29.0,1,50.0,0,1.0,5
40.0,1,40.0,0,1.0,4
52.0,1,30.0,0,0.0,4
55.0,1,40.0,0,1.0,4
19.0,0,20.0,0,1.0,5
39.0,1,41.0,0,1.0,5
36.0,1,40.0,1,1.0,5
46.0,1,40.0,0,1.0,8
33.0,1,38.0,0,1.0,8
30.0,1,40.0,0,1.0,0
54.0,1,40.0,1,1.0,8
17.0,1,12.0,0,1.0,0
39.0,1,40.0,0,1.0,4
21.0,0,40.0,0,1.0,5
53.0,1,44.0,0,1.0,0
45.0,1,55.0,1,1.0,8
24.0,0,40.0,0,0.0,5
47.0,1,50.0,1,1.0,8
38.0,0,40.0,0,1.0,4
44.0,1,40.0,0,1.0,4
45.0,1,50.0,1,1.0,8
32.0,1,40.0,0,1.0,4
24.0,0,18.0,0,1.0,5
38.0,1,55.0,0,1.0,4
38.0,1,55.0,0,1.0,4
33.0,1,30.0,0,0.0,7
50.0,1,40.0,0,1.0,7
40.0,1,60.0,1,0.0,8
33.0,0,40.0,0,0.0,4
20.0,1,40.0,0,1.0,4
17.0,0,15.0,0,0.0,3
27.0,0,28.0,0,1.0,8
66.0,1,40.0,0,1.0,4
53.0,1,50.0,1,1.0,8
71.0,0,3.0,0,1.0,8
39.0,1,40.0,0,1.0,1
36.0,1,55.0,0,1.0,5
20.0,1,6.0,0,1.0,5
56.0,1,60.0,1,1.0,8
60.0,1,40.0,0,1.0,0
43.0,1,40.0,1,1.0,4
46.0,1,60.0,1,1.0,8
42.0,1,40.0,0,1.0,4
56.0,0,40.0,0,1.0,4
31.0,0,40.0,0,1.0,4
34.0,1,60.0,0,1.0,4
38.0,1,40.0,0,1.0,4
32.0,0,38.0,0,0.0,4
32.0,1,40.0,1,1.0,8
44.0,0,50.0,0,1.0,4
24.0,0,40.0,0,1.0,6
48.0,1,70.0,1,1.0,8
43.0,1,45.0,0,1.0,5
69.0,1,5.0,0,1.0,4
39.0,1,50.0,0,1.0,4
55.0,1,40.0,1,1.0,5
27.0,1,40.0,1,1.0,6
29.0,1,50.0,0,1.0,5
41.0,0,10.0,1,1.0,8
30.0,1,72.0,1,1.0,5
28.0,1,40.0,0,1.0,6
68.0,1,37.0,0,1.0,4
55.0,1,40.0,0,1.0,4
37.0,1,65.0,0,0.0,1
55.0,1,55.0,1,1.0,8
60.0,0,8.0,1,1.0,4
44.0,1,40.0,0,1.0,8
45.0,1,40.0,0,1.0,4
37.0,1,40.0,0,1.0,4
58.0,0,20.0,0,1.0,5
47.0,1,60.0,1,1.0,8
18.0,0,10.0,0,1.0,2
23.0,1,38.0,0,1.0,5
35.0,0,40.0,0,1.0,5
61.0,1,40.0,1,1.0,1
54.0,1,98.0,0,1.0,5
21.0,0,19.0,0,1.0,4
53.0,0,40.0,0,1.0,8
46.0,0,15.0,0,1.0,1
56.0,1,40.0,1,1.0,8
46.0,1,50.0,0,1.0,8
36.0,1,40.0,0,1.0,4
54.0,0,80.0,1,1.0,8
35.0,1,40.0,0,1.0,4
26.0,0,35.0,0,1.0,8
49.0,1,47.0,0,1.0,4
60.0,0,99.0,0,1.0,4
55.0,0,40.0,0,0.0,4
21.0,0,40.0,0,0.0,7
38.0,1,40.0,1,1.0,5
41.0,1,35.0,0,1.0,8
43.0,1,40.0,0,0.0,5
54.0,1,40.0,1,1.0,8
46.0,1,40.0,0,1.0,8
20.0,1,40.0,0,0.0,5
35.0,0,50.0,0,1.0,5
24.0,0,50.0,0,0.0,5
41.0,1,40.0,0,1.0,0
36.0,1,40.0,0,0.0,4
40.0,1,10.0,0,1.0,0
23.0,0,40.0,0,1.0,4
37.0,1,50.0,0,1.0,4
71.0,0,24.0,0,1.0,5
36.0,1,40.0,0,0.0,0
51.0,0,40.0,1,1.0,5
30.0,1,50.0,0,1.0,4
40.0,1,40.0,0,0.0,4
26.0,0,45.0,0,1.0,4
49.0,1,40.0,0,1.0,5
30.0,1,43.0,0,1.0,4
48.0,0,16.0,0,1.0,5
53.0,1,40.0,1,1.0,8
31.0,1,50.0,1,1.0,8
40.0,0,40.0,0,0.0,4
21.0,0,40.0,0,1.0,7
38.0,1,40.0,0,1.0,4
37.0,1,84.0,0,1.0,1
34.0,0,20.0,0,0.0,1
53.0,1,40.0,1,1.0,8
21.0,0,35.0,0,1.0,5
26.0,0,40.0,1,0.0,8
29.0,0,40.0,0,1.0,8
44.0,1,50.0,1,1.0,5
22.0,0,40.0,0,1.0,5
43.0,1,42.0,1,1.0,8
39.0,0,25.0,0,1.0,5
38.0,1,40.0,0,1.0,4
67.0,0,35.0,0,1.0,4
31.0,1,65.0,0,1.0,4
30.0,0,35.0,0,1.0,2
53.0,0,65.0,0,1.0,4
44.0,1,48.0,1,1.0,8
43.0,1,40.0,0,1.0,0
22.0,1,40.0,0,1.0,4
31.0,1,45.0,0,1.0,4
44.0,1,40.0,0,1.0,2
88.0,1,5.0,0,1.0,0
21.0,1,60.0,0,1.0,4
31.0,0,35.0,0,1.0,8
35.0,1,40.0,0,1.0,8
30.0,1,55.0,0,0.0,8
48.0,1,40.0,0,1.0,4
68.0,0,16.0,0,1.0,4
64.0,1,50.0,0,1.0,6
49.0,1,50.0,1,0.0,8
44.0,1,50.0,0,1.0,8
18.0,1,12.0,0,1.0,2
34.0,1,40.0,0,1.0,4
29.0,0,40.0,0,1.0,4
23.0,1,40.0,0,0.0,4
36.0,1,40.0,1,1.0,5
29.0,1,40.0,0,1.0,8
34.0,1,45.0,0,1.0,1
27.0,1,40.0,0,1.0,8
57.0,0,40.0,0,0.0,5
24.0,1,40.0,0,1.0,4
54.0,1,60.0,0,1.0,5
18.0,0,20.0,0,1.0,5
25.0,1,40.0,0,0.0,5
28.0,1,40.0,0,1.0,5
87.0,1,16.0,0,1.0,4
54.0,0,40.0,0,1.0,8
21.0,1,25.0,0,1.0,4
43.0,0,40.0,0,1.0,0
43.0,1,40.0,0,1.0,4
38.0,1,40.0,0,1.0,4
46.0,1,35.0,0,0.0,4
65.0,0,22.0,0,1.0,5
39.0,1,40.0,0,1.0,4
60.0,1,50.0,1,1.0,5
30.0,1,60.0,0,1.0,8
39.0,1,40.0,1,1.0,4
35.0,1,48.0,1,1.0,8
31.0,1,40.0,0,1.0,5
39.0,1,40.0,0,1.0,4
33.0,1,40.0,0,1.0,4
27.0,0,40.0,0,1.0,8
31.0,1,40.0,0,1.0,5
77.0,1,2.0,0,1.0,5
40.0,0,40.0,0,1.0,7
58.0,1,40.0,1,0.0,8
37.0,1,80.0,1,1.0,6
39.0,1,40.0,0,1.0,1
30.0,0,40.0,0,1.0,5
20.0,0,4.0,0,1.0,5
36.0,0,40.0,0,1.0,4
30.0,1,60.0,0,1.0,4
39.0,1,42.0,0,1.0,4
43.0,0,30.0,0,1.0,5
25.0,0,40.0,0,1.0,4
42.0,1,45.0,1,1.0,6
38.0,0,40.0,0,1.0,5
67.0,1,30.0,0,1.0,4
57.0,0,40.0,0,1.0,4
21.0,1,20.0,0,1.0,5
35.0,0,40.0,1,1.0,4
40.0,1,40.0,1,1.0,4
35.0,0,40.0,0,1.0,1
74.0,1,10.0,0,1.0,0
19.0,1,40.0,0,1.0,0
36.0,1,99.0,0,1.0,4
39.0,1,50.0,1,1.0,8
17.0,1,40.0,0,1.0,3
47.0,0,50.0,0,1.0,4
32.0,1,50.0,1,1.0,8
32.0,0,48.0,0,1.0,8
51.0,1,40.0,0,1.0,4
48.0,1,35.0,0,1.0,5
38.0,1,38.0,0,1.0,8
19.0,0,20.0,0,1.0,5
52.0,1,45.0,1,1.0,8
21.0,0,30.0,0,1.0,5
33.0,1,40.0,0,1.0,4
18.0,1,20.0,0,1.0,3
32.0,1,40.0,1,1.0,8
28.0,1,44.0,1,1.0,4
45.0,0,32.0,0,1.0,4
21.0,0,40.0,0,0.0,4
24.0,0,40.0,0,1.0,5
53.0,1,40.0,0,0.0,8
54.0,1,55.0,0,1.0,0
28.0,0,40.0,0,1.0,5
20.0,0,30.0,0,1.0,5
23.0,1,40.0,0,1.0,4
33.0,0,40.0,0,1.0,8
45.0,0,40.0,0,1.0,5
47.0,1,72.0,1,1.0,0
35.0,1,48.0,0,1.0,4
20.0,0,20.0,0,1.0,7
35.0,0,40.0,0,1.0,4
50.0,1,40.0,0,1.0,8
40.0,1,40.0,0,1.0,1
50.0,1,32.0,0,1.0,1
33.0,1,50.0,0,1.0,0
37.0,0,44.0,0,1.0,8
37.0,1,40.0,1,1.0,5
25.0,1,50.0,0,1.0,4
17.0,1,15.0,0,0.0,1
49.0,1,50.0,0,1.0,4
66.0,0,24.0,0,0.0,4
24.0,0,24.0,0,1.0,4
50.0,1,40.0,0,1.0,0
56.0,0,40.0,0,0.0,8
68.0,1,40.0,0,1.0,4
65.0,0,40.0,0,1.0,4
67.0,1,18.0,0,1.0,5
17.0,1,18.0,0,1.0,2
27.0,1,38.0,0,1.0,5
47.0,1,40.0,0,0.0,2
40.0,1,50.0,0,1.0,4
39.0,1,40.0,0,1.0,4
36.0,1,40.0,0,1.0,4
49.0,0,40.0,0,1.0,4
59.0,0,16.0,0,1.0,4
46.0,0,20.0,0,1.0,8
71.0,1,16.0,0,1.0,8
42.0,0,70.0,0,1.0,8
46.0,1,50.0,1,1.0,8
41.0,0,40.0,0,0.0,4
20.0,0,10.0,0,1.0,5
30.0,1,55.0,0,1.0,2
29.0,1,36.0,0,1.0,5
28.0,1,50.0,0,1.0,8
61.0,0,36.0,0,1.0,4
30.0,1,60.0,1,1.0,8
27.0,1,40.0,0,1.0,5
58.0,1,32.0,0,1.0,5
37.0,1,45.0,0,1.0,0
24.0,1,40.0,0,1.0,6
48.0,1,40.0,0,1.0,0
24.0,1,16.0,0,0.0,8
47.0,1,48.0,1,1.0,0
33.0,0,40.0,0,0.0,5
26.0,1,45.0,0,1.0,8
43.0,1,50.0,1,1.0,8
29.0,1,40.0,0,1.0,7
33.0,1,40.0,0,0.0,5
45.0,1,40.0,1,1.0,4
44.0,1,40.0,0,1.0,4
44.0,1,40.0,0,1.0,5
34.0,0,40.0,0,0.0,4
25.0,0,36.0,0,1.0,6
59.0,1,40.0,0,0.0,8
33.0,0,40.0,1,1.0,8
45.0,1,50.0,1,1.0,8
58.0,0,42.0,0,1.0,4
18.0,1,26.0,0,1.0,4
35.0,1,40.0,0,1.0,6
55.0,1,40.0,1,1.0,1
43.0,0,40.0,0,1.0,2
36.0,1,40.0,0,1.0,3
42.0,1,45.0,1,1.0,8
45.0,0,50.0,0,1.0,4
20.0,1,40.0,0,1.0,5
27.0,1,40.0,0,1.0,4
23.0,0,8.0,0,1.0,5
55.0,1,40.0,0,1.0,0
51.0,1,35.0,0,0.0,2
17.0,1,16.0,0,1.0,1
28.0,1,50.0,0,1.0,4
31.0,1,40.0,0,1.0,8
66.0,1,40.0,1,1.0,2
61.0,1,30.0,1,1.0,4
19.0,1,20.0,0,1.0,4
28.0,1,40.0,0,1.0,5
39.0,1,45.0,0,1.0,8
34.0,1,40.0,1,0.0,4
53.0,1,40.0,1,1.0,4
54.0,0,40.0,0,1.0,8
44.0,1,35.0,1,1.0,8
34.0,0,40.0,0,1.0,7
41.0,1,60.0,1,1.0,4
26.0,1,40.0,0,1.0,4
38.0,0,40.0,0,1.0,8
28.0,1,45.0,0,1.0,8
63.0,1,40.0,1,1.0,4
51.0,1,40.0,0,1.0,5
53.0,0,40.0,1,0.0,7
35.0,0,40.0,0,0.0,7
49.0,1,60.0,0,1.0,8
43.0,1,40.0,1,1.0,5
50.0,1,40.0,1,1.0,4
49.0,0,40.0,0,1.0,5
43.0,1,40.0,1,1.0,4
49.0,1,48.0,0,1.0,8
29.0,0,40.0,0,1.0,6
30.0,0,32.0,0,1.0,6
32.0,0,40.0,0,0.0,4
51.0,0,70.0,0,1.0,5
33.0,1,40.0,0,1.0,4
38.0,1,50.0,0,1.0,8
38.0,1,40.0,0,1.0,4
45.0,1,42.0,0,1.0,4
18.0,1,50.0,0,1.0,4
69.0,1,15.0,1,1.0,7
54.0,0,40.0,0,1.0,5
44.0,1,40.0,1,0.0,8
40.0,0,40.0,0,0.0,4
40.0,1,44.0,0,1.0,4
20.0,1,50.0,0,1.0,5
36.0,1,56.0,1,1.0,4
39.0,1,40.0,1,1.0,8
18.0,1,40.0,0,1.0,2
42.0,1,40.0,0,1.0,4
27.0,1,50.0,0,1.0,5
22.0,1,15.0,1,1.0,5
38.0,1,40.0,0,1.0,4
24.0,1,35.0,0,0.0,5
41.0,1,40.0,0,1.0,4
20.0,0,45.0,0,1.0,5
62.0,0,40.0,0,0.0,2
31.0,0,40.0,1,1.0,8
35.0,1,45.0,1,1.0,4
58.0,1,40.0,1,1.0,4
20.0,0,20.0,0,0.0,5
38.0,1,50.0,0,1.0,4
29.0,1,55.0,1,1.0,8
21.0,0,40.0,0,0.0,5
27.0,0,50.0,0,1.0,0
48.0,1,40.0,0,1.0,8
34.0,0,37.0,1,1.0,4
33.0,1,40.0,0,1.0,0
29.0,0,42.0,0,1.0,4
45.0,0,44.0,0,1.0,6
22.0,1,15.0,0,1.0,5
31.0,1,40.0,0,1.0,5
25.0,1,40.0,0,0.0,5
59.0,1,40.0,0,1.0,4
18.0,0,30.0,0,1.0,5
18.0,0,20.0,0,1.0,2
42.0,1,99.0,0,1.0,0
42.0,1,52.0,1,1.0,8
26.0,0,40.0,0,0.0,8
18.0,0,20.0,0,1.0,3
20.0,0,40.0,0,1.0,4
18.0,1,12.0,0,1.0,5
44.0,1,40.0,0,1.0,5
76.0,0,40.0,0,1.0,4
34.0,0,25.0,0,0.0,4
60.0,1,20.0,0,1.0,5
19.0,1,35.0,0,1.0,5
35.0,1,38.0,1,1.0,4
26.0,1,40.0,0,1.0,4
41.0,0,45.0,1,1.0,8
29.0,1,1.0,0,0.0,8
24.0,1,35.0,0,1.0,5
39.0,1,40.0,1,1.0,4
58.0,1,40.0,0,0.0,4
40.0,1,40.0,0,1.0,4
29.0,1,40.0,1,1.0,7
44.0,1,50.0,0,1.0,8
27.0,1,40.0,0,1.0,4
52.0,1,60.0,0,1.0,8
40.0,1,40.0,0,1.0,4
59.0,1,40.0,1,0.0,0
19.0,0,35.0,0,0.0,4
23.0,0,37.0,0,1.0,5
32.0,0,35.0,0,1.0,6
34.0,1,40.0,0,1.0,6
62.0,1,42.0,0,1.0,4
68.0,1,50.0,0,1.0,4
64.0,1,50.0,0,1.0,4
33.0,1,40.0,0,1.0,5
64.0,1,20.0,0,1.0,5
42.0,1,40.0,1,1.0,5
60.0,0,40.0,0,1.0,5
35.0,1,50.0,0,1.0,5
33.0,1,40.0,0,0.0,8
74.0,1,14.0,0,1.0,4
38.0,1,30.0,0,1.0,5
43.0,1,40.0,0,0.0,6
36.0,1,50.0,1,0.0,8
45.0,0,48.0,0,0.0,8
45.0,1,40.0,1,1.0,4
28.0,1,40.0,0,1.0,4
48.0,1,46.0,1,1.0,7
25.0,1,40.0,0,1.0,4
42.0,1,40.0,0,1.0,4
22.0,0,12.0,0,1.0,5
43.0,1,40.0,0,1.0,4
35.0,1,40.0,0,1.0,2
42.0,1,50.0,0,1.0,4
56.0,0,36.0,0,1.0,8
22.0,1,30.0,0,1.0,8
29.0,1,40.0,0,1.0,6
38.0,1,50.0,1,0.0,8
51.0,0,40.0,0,0.0,5
35.0,1,40.0,1,1.0,8
42.0,1,40.0,1,1.0,6
21.0,1,18.0,0,1.0,5
54.0,1,40.0,0,1.0,4
19.0,0,15.0,0,1.0,5
36.0,0,40.0,1,1.0,8
62.0,1,40.0,1,1.0,5
52.0,0,40.0,0,0.0,1
45.0,1,40.0,0,1.0,3
64.0,0,30.0,0,1.0,4
66.0,1,40.0,1,0.0,5
53.0,1,40.0,0,1.0,4
36.0,1,60.0,1,1.0,8
37.0,1,35.0,0,1.0,5
17.0,0,4.0,0,1.0,2
34.0,1,50.0,1,1.0,7
28.0,1,40.0,0,1.0,3
23.0,1,40.0,0,1.0,8
18.0,0,20.0,0,1.0,5
28.0,0,15.0,0,1.0,5
32.0,1,32.0,0,1.0,4
17.0,0,30.0,0,1.0,3
51.0,1,40.0,1,1.0,8
41.0,1,40.0,0,1.0,5
58.0,0,43.0,0,1.0,4
